cveid,cwe
159930,CWE-352
159932,CWE-352
176476,CWE-319
176480,CWE-79
176484,NVD-CWE-noinfo
176487,CWE-532
176490,CWE-327
176494,CWE-326
176497,CWE-799
176497,NVD-CWE-Other
176499,CWE-326
176499,CWE-326
176504,NVD-CWE-noinfo
176504,CWE-284
176510,NVD-CWE-noinfo
176512,CWE-79
176517,CWE-89
176520,CWE-79
176520,CWE-79
176523,CWE-79
176528,CWE-79
176531,CWE-307
176531,CWE-307
176550,NVD-CWE-noinfo
176550,CWE-284
176555,CWE-835
176555,CWE-835
176558,NVD-CWE-noinfo
176562,NVD-CWE-noinfo
176564,NVD-CWE-noinfo
176567,NVD-CWE-noinfo
176569,NVD-CWE-noinfo
176572,NVD-CWE-noinfo
176574,CWE-89
176576,CWE-89
176578,CWE-20
176578,NVD-CWE-noinfo
176580,CWE-89
176580,CWE-89
176582,CWE-79
176585,CWE-79
176588,CWE-89
176592,CWE-89
176595,CWE-89
176597,CWE-89
176600,CWE-89
176603,CWE-89
176605,CWE-89
176605,CWE-89
176607,CWE-89
176609,CWE-89
176612,CWE-89
176613,NVD-CWE-noinfo
176615,NVD-CWE-noinfo
176617,NVD-CWE-noinfo
176623,NVD-CWE-noinfo
176626,NVD-CWE-noinfo
176627,NVD-CWE-noinfo
176629,NVD-CWE-noinfo
176631,NVD-CWE-noinfo
176634,NVD-CWE-noinfo
176636,NVD-CWE-noinfo
176638,NVD-CWE-noinfo
176641,NVD-CWE-noinfo
176644,NVD-CWE-noinfo
176647,NVD-CWE-noinfo
176650,NVD-CWE-noinfo
176651,NVD-CWE-noinfo
176653,NVD-CWE-noinfo
176655,NVD-CWE-noinfo
176657,NVD-CWE-noinfo
176658,NVD-CWE-noinfo
176661,NVD-CWE-noinfo
176665,NVD-CWE-noinfo
176667,NVD-CWE-noinfo
176667,CWE-374
176670,CWE-416
176670,CWE-416
176673,CWE-269
176673,CWE-269
176677,NVD-CWE-noinfo
176677,CWE-922
176680,NVD-CWE-Other
176681,CWE-1236
176683,CWE-434
176685,CWE-94
176689,CWE-125
176692,CWE-1236
176692,CWE-94
176696,CWE-787
176698,CWE-787
176702,CWE-79
176704,CWE-434
176705,CWE-79
176706,CWE-416
176708,CWE-89
176710,CWE-1236
176711,CWE-319
176713,CWE-79
176715,CWE-89
176717,CWE-89
176719,CWE-89
176721,CWE-122
176721,CWE-787
176723,CWE-434
176725,CWE-79
176726,CWE-862
176728,CWE-122
176728,CWE-787
176730,CWE-416
176730,CWE-416
159884,CWE-79
159884,CWE-79
159887,NVD-CWE-noinfo
159890,NVD-CWE-noinfo
159892,CWE-639
159895,CWE-330
159895,CWE-338
159898,CWE-924
159898,CWE-924
159901,CWE-1385
159901,CWE-346
159904,CWE-290
159907,CWE-755
159910,CWE-697
159912,CWE-400
159915,CWE-400
159917,CWE-178
159920,CWE-670
159923,CWE-20
159926,CWE-670
159929,NVD-CWE-noinfo
159931,CWE-670
159934,CWE-697
159936,CWE-829
159936,CWE-829
159942,CWE-400
159944,NVD-CWE-noinfo
159946,CWE-130
159946,CWE-787
159948,CWE-287
159951,CWE-284
159951,NVD-CWE-Other
159953,CWE-287
159955,CWE-125
159957,CWE-79
159960,CWE-352
159963,CWE-79
159965,CWE-352
159967,CWE-125
159967,CWE-125
159969,CWE-125
159969,CWE-125
159970,CWE-125
159970,CWE-125
159972,CWE-125
159972,CWE-125
159974,CWE-787
159974,CWE-787
159976,CWE-89
159978,CWE-79
159980,CWE-640
159982,CWE-502
159984,CWE-77
159986,NVD-CWE-noinfo
159988,CWE-22
159990,CWE-22
159992,CWE-416
159994,CWE-125
159996,CWE-190
159998,CWE-121
160001,CWE-284
160002,CWE-79
160005,CWE-89
160007,CWE-89
160009,CWE-89
160011,CWE-89
160013,CWE-89
160015,CWE-89
160016,CWE-89
160018,CWE-89
160018,CWE-89
160019,CWE-89
160020,CWE-89
160021,CWE-89
160022,CWE-89
160024,CWE-79
160026,CWE-89
160028,CWE-89
160030,CWE-79
160032,CWE-522
160034,CWE-22
160035,CWE-79
160037,CWE-125
160037,CWE-125
160039,CWE-285
160041,CWE-352
160043,CWE-79
160045,CWE-770
160051,CWE-918
160051,CWE-918
160053,CWE-502
160053,CWE-502
160054,CWE-400
160054,CWE-400
160056,CWE-294
160057,CWE-203
160059,CWE-203
160061,CWE-94
160061,CWE-94
160063,CWE-269
160063,CWE-269
160065,CWE-79
160065,CWE-79
160067,CWE-427
160073,CWE-276
160073,CWE-276
160075,CWE-284
160075,NVD-CWE-Other
160077,CWE-319
160077,CWE-319
160079,CWE-23
160079,CWE-22
160081,CWE-307
160081,CWE-307
160084,CWE-327
160084,CWE-327
160085,CWE-134
160085,CWE-134
160087,CWE-264
160087,NVD-CWE-Other
160090,CWE-787
160090,CWE-787
160092,CWE-918
160092,CWE-918
160094,CWE-94
160094,CWE-94
160096,CWE-256
160096,CWE-522
160099,CWE-532
160099,CWE-532
160100,CWE-89
160102,CWE-89
160103,CWE-434
160105,CWE-352
160107,CWE-79
160107,CWE-79
160109,CWE-79
160110,CWE-79
160112,CWE-79
160114,CWE-79
160115,CWE-79
160117,CWE-79
160117,CWE-79
160119,CWE-79
160120,CWE-79
160122,CWE-79
160124,CWE-79
160126,CWE-79
160128,CWE-79
160130,CWE-79
160131,CWE-79
160133,CWE-79
160134,CWE-79
160134,CWE-79
160136,CWE-79
160138,CWE-79
160140,CWE-79
160142,CWE-352
160144,CWE-352
160146,CWE-352
160148,CWE-352
160150,CWE-434
160150,CWE-434
160153,CWE-312
160155,CWE-89
160157,CWE-532
160159,CWE-22
160161,NVD-CWE-noinfo
160163,CWE-352
160165,CWE-522
160168,CWE-203
160169,CWE-1321
160171,CWE-79
160171,CWE-79
160172,CWE-1393
160172,CWE-287
160173,CWE-434
160173,CWE-434
160174,CWE-269
160174,CWE-269
160175,CWE-35
160175,CWE-22
160176,CWE-918
160178,CWE-787
159902,CWE-116
159905,CWE-79
159908,CWE-384
159911,CWE-330
159916,CWE-352
159918,CWE-352
159918,CWE-352
159922,CWE-77
159925,NVD-CWE-noinfo
159928,CWE-77
159933,CWE-89
159935,CWE-1321
159935,CWE-1321
159937,CWE-79
159938,CWE-79
159939,CWE-79
159940,CWE-79
159941,CWE-434
159943,CWE-1333
159945,CWE-79
159947,CWE-79
159949,CWE-79
159950,CWE-79
159952,CWE-79
159954,CWE-79
159956,CWE-787
159958,CWE-416
159959,CWE-79
159961,CWE-79
159962,CWE-79
159962,CWE-79
159964,CWE-89
159966,NVD-CWE-noinfo
159968,CWE-89
159971,CWE-79
159973,CWE-79
159975,CWE-79
159977,CWE-502
159977,CWE-502
159979,CWE-94
159981,CWE-400
159981,NVD-CWE-noinfo
159983,CWE-79
159983,CWE-79
159985,CWE-22
159987,CWE-78
159987,CWE-77
159989,CWE-287
159989,CWE-287
159991,CWE-119
159991,CWE-119
159993,CWE-203
159993,CWE-203
159995,CWE-22
159995,CWE-22
160006,CWE-79
160008,CWE-78
160008,CWE-78
160010,CWE-288
160010,CWE-306
160012,CWE-120
160012,CWE-120
160014,CWE-22
160014,CWE-22
160017,CWE-78
160017,CWE-78
160023,NVD-CWE-noinfo
160025,NVD-CWE-noinfo
160027,CWE-77
160029,CWE-77
160031,CWE-77
160033,CWE-77
160036,CWE-77
160038,NVD-CWE-noinfo
160040,CWE-120
160047,CWE-89
160049,CWE-79
160049,CWE-79
160050,CWE-306
160052,CWE-732
160055,CWE-89
160058,CWE-79
160060,CWE-79
160062,CWE-79
160064,CWE-79
160066,NVD-CWE-noinfo
160068,CWE-532
160069,CWE-22
160071,CWE-78
160072,NVD-CWE-noinfo
160074,CWE-384
160074,CWE-384
160076,CWE-352
160076,CWE-384
160076,CWE-352
160078,CWE-269
160080,CWE-822
160080,NVD-CWE-noinfo
160082,CWE-476
160082,CWE-476
160083,CWE-787
160083,CWE-787
160086,CWE-476
160086,CWE-476
160088,CWE-369
160088,CWE-369
160089,CWE-125
160089,CWE-125
160091,CWE-125
160091,CWE-125
160093,CWE-125
160093,CWE-125
160095,CWE-122
160095,CWE-787
160097,CWE-89
160098,CWE-359
160101,CWE-78
160101,CWE-78
160104,CWE-122
160104,CWE-787
160106,CWE-78
160106,CWE-78
160108,CWE-477
160108,NVD-CWE-noinfo
160111,CWE-303
160111,CWE-287
160113,CWE-295
160113,CWE-295
160116,CWE-824
160116,CWE-824
160118,CWE-693
160118,NVD-CWE-noinfo
160121,CWE-732
160121,CWE-732
160123,CWE-476
160123,CWE-476
160125,CWE-125
160125,CWE-125
160127,CWE-125
160127,CWE-125
160129,CWE-119
160129,CWE-787
160132,CWE-835
160132,CWE-835
160135,CWE-787
160137,CWE-125
160139,CWE-611
160141,CWE-295
160143,CWE-94
160145,CWE-78
160147,CWE-366
160149,CWE-290
160149,CWE-290
160151,CWE-352
160152,CWE-79
160154,CWE-79
160156,CWE-79
160158,CWE-79
160160,CWE-79
160162,CWE-552
160164,CWE-89
160166,CWE-79
160166,CWE-79
160167,CWE-79
160170,CWE-732
160177,CWE-287
160177,CWE-287
160179,CWE-359
160179,NVD-CWE-noinfo
160181,CWE-79
160181,CWE-74
160183,CWE-79
160183,CWE-74
160185,CWE-94
160187,CWE-354
160190,CWE-354
160192,CWE-354
160194,CWE-434
160196,CWE-601
160199,CWE-89
160201,CWE-378
160201,NVD-CWE-Other
160203,CWE-358
160180,CWE-787
160182,CWE-787
160184,CWE-787
160184,CWE-121
160186,CWE-79
160188,NVD-CWE-noinfo
160189,CWE-79
160189,CWE-79
160191,CWE-79
160193,CWE-79
160195,CWE-400
160197,CWE-312
160198,CWE-79
160200,CWE-89
160202,CWE-248
160204,CWE-1188
160204,CWE-1188
160207,CWE-269
160208,CWE-522
160208,CWE-522
160211,CWE-79
160212,CWE-94
160214,CWE-79
160216,CWE-601
160218,CWE-283
160218,CWE-863
160218,CWE-863
160220,CWE-434
160222,CWE-79
160224,CWE-79
160225,CWE-79
160226,CWE-863
160227,NVD-CWE-noinfo
160228,CWE-668
160228,CWE-668
160231,CWE-120
160231,CWE-120
160233,CWE-77
160234,CWE-77
160238,CWE-89
160254,CWE-352
160254,CWE-862
160263,CWE-863
160264,CWE-20
160267,CWE-79
160269,CWE-476
160271,CWE-415
160273,CWE-362
160273,CWE-362
160275,CWE-122
160275,NVD-CWE-noinfo
160278,CWE-125
160278,NVD-CWE-noinfo
160281,CWE-20
160281,NVD-CWE-noinfo
160283,NVD-CWE-noinfo
160285,CWE-416
160285,NVD-CWE-noinfo
160287,CWE-122
160287,NVD-CWE-noinfo
160290,CWE-79
160290,NVD-CWE-noinfo
160292,NVD-CWE-noinfo
160294,CWE-79
160294,NVD-CWE-noinfo
160296,CWE-122
160296,NVD-CWE-noinfo
160298,NVD-CWE-noinfo
160301,CWE-415
160301,NVD-CWE-noinfo
160303,CWE-125
160303,NVD-CWE-noinfo
160306,NVD-CWE-noinfo
160308,CWE-285
160308,NVD-CWE-noinfo
160310,CWE-23
160310,NVD-CWE-noinfo
160311,CWE-79
160313,CWE-79
160315,CWE-79
160317,CWE-1236
160320,CWE-611
160322,CWE-611
160324,CWE-352
160326,CWE-352
160328,CWE-352
160330,CWE-79
160331,CWE-79
160334,CWE-200
160334,NVD-CWE-noinfo
160336,CWE-502
160337,CWE-918
160338,CWE-502
160340,CWE-918
160342,CWE-918
160344,CWE-200
160344,NVD-CWE-noinfo
160346,CWE-285
160346,NVD-CWE-Other
160347,CWE-94
160347,CWE-94
160349,CWE-787
160351,CWE-129
160354,CWE-20
160354,NVD-CWE-noinfo
160355,CWE-200
160355,NVD-CWE-noinfo
160358,CWE-639
160360,CWE-770
160361,CWE-770
160363,CWE-502
160366,CWE-259
160366,CWE-798
160368,CWE-284
160368,NVD-CWE-noinfo
160369,CWE-24
160371,CWE-267
160371,NVD-CWE-noinfo
160373,CWE-284
160373,NVD-CWE-Other
160375,CWE-79
160375,CWE-79
160377,CWE-79
160377,CWE-79
160380,CWE-352
160382,CWE-295
160384,CWE-79
160386,CWE-79
160387,CWE-267
160387,NVD-CWE-noinfo
160389,CWE-79
160389,CWE-79
160391,CWE-79
160391,CWE-79
160394,CWE-352
160396,CWE-862
160397,CWE-203
160400,CWE-780
160400,CWE-327
160402,CWE-305
160402,CWE-287
160404,CWE-352
160404,CWE-352
160406,CWE-288
160406,CWE-306
160408,CWE-798
160410,CWE-79
160412,CWE-79
160414,NVD-CWE-noinfo
160416,NVD-CWE-noinfo
160418,CWE-522
160420,CWE-522
160422,CWE-522
160424,NVD-CWE-noinfo
160426,CWE-79
160428,CWE-89
160428,CWE-89
160431,CWE-79
160433,CWE-79
160434,CWE-79
160437,CWE-79
160439,CWE-79
160441,CWE-79
160443,CWE-22
160443,NVD-CWE-noinfo
160446,CWE-22
160446,CWE-134
160446,CWE-134
160449,CWE-522
160449,CWE-522
160451,NVD-CWE-noinfo
160453,NVD-CWE-noinfo
160456,CWE-122
160456,NVD-CWE-noinfo
160459,NVD-CWE-noinfo
160462,CWE-502
160462,NVD-CWE-noinfo
160463,NVD-CWE-noinfo
160203,CWE-119
160205,CWE-347
160205,CWE-347
160206,CWE-73
160206,NVD-CWE-Other
160209,CWE-347
160209,NVD-CWE-noinfo
160210,CWE-79
160210,NVD-CWE-noinfo
160213,CWE-416
160215,CWE-416
160217,CWE-843
160219,CWE-416
160221,CWE-94
160221,CWE-94
160223,CWE-200
160223,CWE-668
160229,CWE-89
160230,CWE-77
160232,CWE-863
160235,CWE-787
160237,CWE-257
160237,CWE-522
160239,CWE-284
160239,CWE-863
160241,CWE-321
160241,CWE-798
160244,CWE-287
160244,CWE-287
160246,CWE-346
160246,CWE-346
160248,CWE-400
160248,CWE-400
160251,CWE-89
160253,CWE-79
160255,CWE-434
160257,CWE-79
160259,CWE-732
160262,CWE-863
160265,CWE-116
160266,CWE-200
160266,CWE-668
160268,CWE-611
160270,NVD-CWE-noinfo
160272,CWE-20
160272,NVD-CWE-noinfo
160274,CWE-303
160274,NVD-CWE-noinfo
160276,CWE-268
160276,NVD-CWE-noinfo
160277,CWE-1236
160279,CWE-1336
160279,CWE-94
160280,CWE-639
160280,CWE-639
160282,CWE-22
160284,CWE-79
160286,CWE-400
160288,CWE-400
160289,CWE-787
160291,CWE-787
160293,CWE-77
160295,CWE-78
160297,CWE-670
160299,CWE-367
160299,CWE-667
160300,CWE-917
160300,CWE-917
160302,CWE-79
160304,CWE-79
160305,CWE-79
160307,CWE-79
160309,CWE-434
160312,NVD-CWE-noinfo
160314,CWE-122
160314,NVD-CWE-noinfo
160321,CWE-352
160323,CWE-79
160325,CWE-1220
160327,CWE-840
160327,NVD-CWE-Other
160329,CWE-840
160332,CWE-862
160333,CWE-200
160333,NVD-CWE-noinfo
160335,CWE-22
160339,CWE-276
160341,CWE-78
160343,CWE-79
160345,NVD-CWE-noinfo
160348,CWE-787
160350,CWE-79
160350,CWE-79
160352,CWE-79
160353,CWE-307
160356,CWE-755
160357,CWE-22
160359,CWE-22
160362,CWE-79
160364,CWE-89
160365,CWE-267
160365,NVD-CWE-noinfo
160367,CWE-918
160370,CWE-284
160370,NVD-CWE-noinfo
160372,CWE-24
160374,CWE-22
160374,CWE-22
160376,CWE-119
160376,CWE-125
160376,CWE-125
160378,CWE-125
160378,CWE-125
160379,CWE-284
160379,NVD-CWE-noinfo
160381,CWE-79
160381,CWE-79
160383,CWE-284
160383,NVD-CWE-noinfo
160385,CWE-267
160385,NVD-CWE-noinfo
160388,CWE-79
160390,CWE-79
160392,CWE-732
160393,CWE-284
160393,NVD-CWE-noinfo
160395,CWE-694
160395,CWE-74
160398,CWE-79
160399,CWE-79
160401,CWE-644
160403,CWE-787
160405,CWE-787
160407,CWE-787
160409,CWE-787
160411,CWE-787
160413,CWE-787
160415,CWE-787
160417,CWE-787
160419,CWE-787
160421,CWE-787
160423,CWE-787
160425,CWE-787
160427,CWE-434
160429,CWE-89
160430,CWE-89
160432,CWE-89
160435,CWE-89
160436,CWE-89
160438,CWE-89
160440,CWE-89
160442,CWE-787
160444,CWE-787
160445,CWE-22
160447,NVD-CWE-noinfo
160448,CWE-787
160450,CWE-770
160452,CWE-787
160454,CWE-200
160454,NVD-CWE-noinfo
160455,CWE-284
160455,CWE-863
160457,CWE-74
160458,CWE-427
160460,CWE-427
160461,CWE-79
160464,CWE-416
160464,CWE-416
160465,CWE-74
160467,CWE-787
160468,CWE-125
160470,CWE-610
160470,CWE-610
160472,CWE-79
160474,CWE-89
160475,CWE-79
160477,NVD-CWE-noinfo
160479,CWE-918
160481,CWE-89
160483,CWE-79
160484,CWE-79
160466,CWE-400
160466,NVD-CWE-noinfo
160469,CWE-367
160469,NVD-CWE-noinfo
160471,CWE-79
160471,NVD-CWE-noinfo
160473,NVD-CWE-noinfo
160476,CWE-502
160476,NVD-CWE-noinfo
160478,NVD-CWE-noinfo
160480,CWE-617
160482,CWE-617
160486,CWE-807
160486,NVD-CWE-noinfo
160489,CWE-121
160493,CWE-552
160494,CWE-89
160496,CWE-120
160497,CWE-269
160499,CWE-1284
160505,CWE-787
160507,CWE-89
160509,CWE-79
160511,CWE-253
160511,CWE-754
160513,CWE-79
160515,CWE-79
160515,CWE-79
160517,CWE-200
160517,CWE-668
160519,CWE-94
160521,CWE-184
160521,CWE-1336
160521,CWE-94
160523,CWE-184
160523,CWE-1336
160523,CWE-94
160526,CWE-20
160526,CWE-1336
160526,CWE-94
160528,CWE-79
160530,CWE-863
160530,CWE-863
160532,CWE-200
160532,CWE-312
160534,CWE-732
160534,CWE-732
160535,CWE-400
160535,CWE-400
160537,CWE-78
160537,CWE-78
160539,CWE-307
160539,CWE-307
160540,CWE-434
160540,CWE-434
160542,CWE-601
160542,CWE-601
160545,CWE-79
160545,CWE-79
160547,CWE-22
160547,CWE-22
160549,CWE-352
160549,CWE-352
160551,CWE-367
160551,CWE-367
160552,CWE-269
160552,CWE-269
160554,CWE-200
160554,CWE-863
160555,CWE-352
160557,CWE-352
160559,CWE-352
160561,CWE-79
160563,CWE-434
160565,CWE-89
160566,CWE-611
160566,CWE-611
160568,CWE-79
160569,CWE-352
160571,CWE-352
160571,CWE-352
160573,CWE-89
160575,CWE-190
160577,CWE-190
160579,CWE-79
160579,CWE-79
160581,CWE-22
160583,CWE-770
160583,CWE-770
160585,CWE-434
160587,CWE-824
160589,CWE-863
160594,CWE-200
160598,CWE-863
160601,CWE-91
160605,CWE-353
160609,CWE-918
160612,CWE-918
160615,CWE-20
160619,CWE-840
160619,NVD-CWE-Other
160623,CWE-863
160626,CWE-863
160630,CWE-1336
160630,NVD-CWE-Other
160633,CWE-79
160635,CWE-79
160637,CWE-601
160639,CWE-416
160641,CWE-79
160641,CWE-79
160643,CWE-120
160643,CWE-120
160645,CWE-401
160645,CWE-400
160647,CWE-1204
160647,CWE-908
160649,CWE-89
160649,CWE-89
160651,CWE-916
160651,CWE-916
160653,CWE-200
160655,NVD-CWE-noinfo
160655,CWE-732
160657,CWE-601
160662,CWE-79
160665,CWE-77
160669,CWE-732
160671,CWE-319
160671,CWE-319
160673,CWE-89
160673,CWE-89
160675,CWE-191
160675,NVD-CWE-noinfo
160678,CWE-416
160678,NVD-CWE-noinfo
160680,CWE-122
160680,NVD-CWE-noinfo
160681,CWE-122
160681,NVD-CWE-noinfo
160684,CWE-122
160684,NVD-CWE-noinfo
160686,CWE-122
160686,NVD-CWE-noinfo
160688,CWE-122
160688,CWE-787
160690,CWE-434
160692,CWE-434
160694,CWE-89
160696,CWE-434
160698,CWE-89
160700,CWE-1287
160700,NVD-CWE-Other
160701,CWE-79
160703,CWE-79
160705,CWE-79
160707,CWE-862
160707,CWE-862
160709,CWE-862
160709,CWE-862
160711,CWE-862
160711,CWE-862
160714,CWE-862
160714,CWE-862
160716,CWE-862
160716,CWE-613
160718,CWE-862
160718,CWE-862
160720,CWE-400
160720,CWE-400
160722,CWE-200
160722,NVD-CWE-noinfo
160723,CWE-400
160723,CWE-400
160725,CWE-74
160725,CWE-74
160727,CWE-400
160727,CWE-400
160729,CWE-476
160729,CWE-476
160731,CWE-476
160731,CWE-476
160485,CWE-77
160485,CWE-434
160487,NVD-CWE-noinfo
160488,CWE-79
160490,CWE-22
160490,CWE-22
160491,NVD-CWE-noinfo
160492,NVD-CWE-noinfo
160495,CWE-20
160498,CWE-863
160500,NVD-CWE-Other
160501,CWE-798
160502,CWE-200
160502,NVD-CWE-noinfo
160503,CWE-862
160504,CWE-89
160506,CWE-22
160508,CWE-434
160510,CWE-79
160512,CWE-20
160514,CWE-79
160516,CWE-434
160518,NVD-CWE-noinfo
160520,CWE-601
160522,CWE-755
160524,CWE-79
160525,CWE-79
160527,CWE-89
160529,CWE-352
160529,CWE-352
160531,CWE-79
160533,CWE-434
160536,CWE-120
160538,CWE-120
160541,CWE-200
160541,CWE-319
160543,CWE-863
160544,CWE-281
160546,CWE-287
160546,NVD-CWE-noinfo
160548,CWE-522
160550,CWE-20
160550,NVD-CWE-noinfo
160553,CWE-611
160556,CWE-611
160558,CWE-120
160560,NVD-CWE-noinfo
160562,CWE-79
160564,CWE-79
160567,CWE-611
160570,NVD-CWE-noinfo
160572,CWE-1321
160574,CWE-200
160576,CWE-287
160578,CWE-522
160580,CWE-611
160580,CWE-611
160582,CWE-863
160584,CWE-532
160584,CWE-532
160586,CWE-287
160588,CWE-79
160590,CWE-502
160591,CWE-502
160592,CWE-22
160593,CWE-22
160595,CWE-79
160596,CWE-209
160597,CWE-640
160599,CWE-338
160600,CWE-79
160602,CWE-79
160603,CWE-79
160604,CWE-79
160606,CWE-428
160606,CWE-428
160607,CWE-22
160608,CWE-89
160610,CWE-79
160611,CWE-20
160611,NVD-CWE-noinfo
160613,CWE-79
160614,CWE-918
160616,CWE-79
160617,CWE-79
160618,CWE-79
160618,CWE-79
160620,CWE-79
160621,CWE-89
160622,NVD-CWE-noinfo
160624,CWE-285
160625,CWE-89
160627,CWE-89
160628,CWE-89
160629,CWE-79
160631,CWE-824
160632,CWE-79
160634,CWE-79
160636,CWE-89
160638,CWE-89
160640,CWE-758
160642,CWE-89
160644,CWE-22
160644,CWE-22
160646,CWE-321
160646,CWE-798
160648,CWE-312
160648,CWE-314
160648,CWE-522
160650,CWE-209
160652,NVD-CWE-noinfo
160654,NVD-CWE-noinfo
160656,CWE-427
160656,CWE-427
160658,CWE-59
160659,CWE-59
160660,NVD-CWE-noinfo
160661,CWE-59
160661,CWE-367
160663,CWE-787
160664,NVD-CWE-noinfo
160666,CWE-312
160667,CWE-79
160668,CWE-502
160670,CWE-22
160672,CWE-78
160674,CWE-78
160676,CWE-78
160677,CWE-78
160679,CWE-78
160682,CWE-23
160683,CWE-770
160685,NVD-CWE-noinfo
160687,CWE-327
160689,CWE-78
160691,CWE-400
160693,CWE-79
160695,CWE-691
160697,CWE-89
160699,CWE-79
160702,CWE-942
160702,NVD-CWE-noinfo
160704,CWE-89
160706,CWE-89
160708,CWE-276
160710,CWE-798
160712,CWE-798
160713,CWE-798
160715,CWE-798
160717,CWE-89
160719,CWE-89
160721,CWE-89
160724,CWE-79
160726,NVD-CWE-Other
160728,CWE-287
160730,CWE-79
160732,CWE-79
160734,CWE-79
160735,CWE-79
160737,CWE-79
160739,CWE-79
160742,CWE-640
160744,CWE-89
160746,CWE-89
160748,CWE-79
160748,CWE-79
160749,CWE-79
160751,CWE-79
160753,CWE-732
160753,CWE-732
160755,CWE-287
160755,CWE-287
160757,CWE-352
160761,CWE-295
160763,CWE-287
160765,CWE-89
160767,CWE-754
160768,CWE-552
160768,CWE-22
160770,CWE-89
160771,CWE-434
160774,CWE-122
160733,CWE-79
160736,CWE-79
160738,CWE-79
160738,CWE-79
160740,CWE-79
160741,CWE-79
160743,CWE-79
160745,CWE-79
160747,CWE-532
160747,CWE-532
160750,CWE-89
160750,CWE-89
160752,CWE-89
160754,CWE-79
160756,CWE-79
160756,CWE-79
160758,CWE-416
160759,CWE-918
160759,CWE-918
160760,CWE-200
160760,CWE-312
160762,CWE-78
160764,CWE-346
160764,CWE-1385
160764,CWE-346
160766,CWE-20
160766,NVD-CWE-noinfo
160769,CWE-20
160769,NVD-CWE-noinfo
160772,CWE-79
160773,NVD-CWE-noinfo
160775,NVD-CWE-noinfo
160777,CWE-20
160777,NVD-CWE-noinfo
160779,CWE-20
160779,NVD-CWE-noinfo
160782,CWE-79
160784,CWE-79
160786,CWE-79
160788,CWE-89
160790,CWE-94
160792,CWE-89
160795,CWE-1321
160797,CWE-1333
160799,NVD-CWE-noinfo
160800,CWE-787
160802,CWE-434
160804,CWE-284
160804,NVD-CWE-noinfo
160807,CWE-79
160807,CWE-79
160808,CWE-89
160810,CWE-89
160812,CWE-89
160814,CWE-89
160817,CWE-89
160818,CWE-79
160821,CWE-502
160823,CWE-22
160823,CWE-22
160824,CWE-22
160824,CWE-22
160826,NVD-CWE-noinfo
160827,CWE-908
160829,CWE-682
160831,CWE-754
160832,CWE-79
160832,CWE-79
160834,CWE-22
160836,NVD-CWE-noinfo
160836,CWE-94
160838,CWE-120
160840,CWE-120
160843,CWE-613
160845,CWE-345
160845,CWE-352
160847,CWE-125
160847,CWE-125
160849,CWE-787
160849,CWE-787
161079,CWE-787
161081,CWE-787
161081,CWE-787
161083,CWE-787
161083,CWE-787
161086,CWE-79
161088,CWE-294
161090,CWE-208
161090,CWE-203
161092,CWE-307
161092,CWE-307
161094,CWE-204
161094,CWE-203
161096,CWE-840
161096,NVD-CWE-noinfo
161098,CWE-840
161098,NVD-CWE-noinfo
161100,CWE-613
161100,CWE-613
161102,CWE-79
161104,CWE-79
161106,CWE-79
161108,CWE-306
161111,CWE-345
161113,CWE-639
161113,CWE-639
161115,CWE-502
161117,CWE-22
161118,CWE-787
161118,CWE-787
161120,CWE-125
161122,CWE-125
161124,CWE-787
161124,CWE-20
161124,CWE-787
161126,CWE-787
161126,CWE-787
161129,CWE-59
161129,CWE-59
161131,CWE-345
161133,CWE-345
161135,CWE-306
161137,CWE-209
161137,CWE-532
161139,CWE-22
161141,NVD-CWE-noinfo
161143,CWE-89
161146,NVD-CWE-noinfo
161148,CWE-611
161149,CWE-521
161152,CWE-640
161154,CWE-522
161156,CWE-863
161158,CWE-89
161160,CWE-89
161161,CWE-94
161161,CWE-94
161164,CWE-653
161164,NVD-CWE-Other
161166,CWE-94
161166,CWE-94
161168,CWE-89
161171,CWE-611
161171,CWE-611
161173,CWE-862
161174,NVD-CWE-Other
161175,NVD-CWE-noinfo
161176,CWE-321
161176,CWE-798
161178,CWE-862
161178,CWE-862
161180,CWE-416
161180,CWE-416
161182,CWE-787
161182,CWE-787
161184,CWE-416
161186,CWE-416
161186,CWE-416
161189,CWE-125
161189,CWE-125
161191,CWE-416
161191,CWE-416
161193,CWE-125
161193,CWE-125
161197,CWE-611
161204,CWE-611
161206,CWE-22
161206,CWE-22
161208,CWE-22
161208,CWE-22
161211,CWE-434
161213,NVD-CWE-noinfo
161216,CWE-125
161216,CWE-125
161219,CWE-416
161221,CWE-416
161223,CWE-416
161225,CWE-416
161225,CWE-416
161227,CWE-502
161229,CWE-126
161229,CWE-125
160774,CWE-787
160776,CWE-416
160776,CWE-416
160778,CWE-415
160778,CWE-416
160780,CWE-121
160780,CWE-787
160781,NVD-CWE-noinfo
160781,CWE-798
160783,CWE-79
160783,CWE-79
160785,CWE-522
160787,CWE-191
160789,CWE-354
160791,CWE-416
160791,NVD-CWE-noinfo
160793,CWE-190
160793,NVD-CWE-noinfo
160794,CWE-434
160794,CWE-434
160796,CWE-787
160796,CWE-787
160798,CWE-434
160798,CWE-434
160801,NVD-CWE-noinfo
160801,CWE-94
160803,CWE-74
160805,CWE-89
160806,NVD-CWE-noinfo
160806,CWE-94
160809,CWE-284
160811,CWE-89
160813,CWE-502
160815,CWE-79
